ì˙ït,ä¥êıé“êî1ì˙,ÉâÉOïœêî,ä¥êıé“êîó›åv,éÄé“êî1ì˙,éÄé“êîó›åv,ïΩãœãCâ∑,S,I,R,D,V,T,pop,rrI,rdI,SI,ì¸â@íÜ,åyè«ÅEíÜìôè«,èdè«,èhîëó√ó{,é©ëÓó√ó{,í≤êÆíÜ,PCRåüç∏ózê´é“êî,çRå¥åüç∏ózê´é“êî,PCRåüç∏âAê´é“êî,çRå¥åüç∏âAê´é“êî,åüç∏êlêî(7ì˙ä‘à⁄ìÆïΩãœ),ózê´ó¶,ã~ã}à„ó√_ìåãûÉãÅ[ÉãìKópåèêî,ã~ã}à„ó√_ìåãûÉãÅ[ÉãìKópåèêî_7ì˙ä‘à⁄ìÆïΩãœíl,ç~êÖó ÇÃçáåv(mm),ì˙è∆éûä‘(éûä‘),ïΩãœïóë¨(m/s),ïΩãœéºìx(Åì),ïΩãœåªínãCà≥(hPa),ïΩãœâ_ó (10ï™î‰),êlìÆëùå∏ó¶ëOì˙î‰ïΩãœ,åé,âŒ,êÖ,ñÿ,ã‡,ìy,ì˙,ójì˙,ïΩì˙ãxì˙,urgent
2021/5/1,1050,698,140126,6,1897,17.7,13787416,5786,131393,1897,1247,1050,13963056,705,1,79773988976,2018,1955,63,1514,1839,1465,638,108,7125,1295,8657.4,0.075,61,57.4,8,7.9,4,73,1002.1,6.8,-29.51666667,0,0,0,0,0,1,0,ìy,ãxì˙,yes
2021/5/2,879,1050,141005,1,1898,16.3,13785119,6130,132098,1898,914,879,13963056,694,0,84502779470,2017,1954,63,1557,1983,1452,399,84,3978,834,8967.1,0.076,54,56,2,7.8,4.2,66,996.9,5.5,-17.68333333,0,0,0,0,0,0,1,ì˙,ãxì˙,yes
2021/5/3,708,879,141713,0,1898,16.4,13783326,6315,132792,1898,672,708,13963056,696,1,87041703690,2062,1997,65,1551,2062,1348,375,102,3546,1100,8319.6,0.079,60,57.4,0,9.2,3.7,42,1009.6,5.3,13.96666667,1,0,0,0,0,0,0,åé,ïΩì˙,yes
2021/5/4,609,708,142322,1,1899,18,13781946,6326,133488,1899,696,609,13963056,645,0,87184590396,2128,2063,65,1488,2154,1165,473,102,4109,908,7489.7,0.084,62,59.1,0,11.4,2.6,52,1014,5,0.225,0,1,0,0,0,0,0,âŒ,ïΩì˙,yes
2021/5/5,621,609,142943,0,1899,18.3,13780641,6290,134133,1899,988,621,13963056,528,4,86680231890,2167,2098,69,1465,2110,1169,369,75,3699,1070,6571.4,0.088,57,59.3,3,1.6,5.3,72,1012.8,9.3,-0.625,0,0,1,0,0,0,0,êÖ,ïΩì˙,yes
2021/5/6,591,621,143534,4,1903,18.5,13779032,6379,134661,1903,2364,591,13963056,1026,6,87896445128,2255,2183,72,1289,2098,1328,567,156,7463,2618,7284,0.084,55,59.3,3.5,6.7,2.8,75,1013.5,10,113.025,0,0,0,1,0,0,0,ñÿ,ïΩì˙,yes
2021/5/7,907,591,144441,6,1909,17.5,13776077,5938,135687,1909,1781,907,13963056,796,6,81802345226,2265,2196,69,1152,2157,1271,871,156,11554,2348,8017.4,0.08,54,57.6,1,0.7,1.8,83,1009.8,10,-2.466666667,0,0,0,0,1,0,0,ã‡,ïΩì˙,yes
2021/5/8,1121,907,145562,6,1915,19.5,13773389,6043,136483,1915,2679,1121,13963056,821,3,83232589727,2277,2206,71,1136,2056,1695,670,84,7440,1275,8060.7,0.079,59,57.3,0,7.2,2.9,71,1002.5,5.5,-34.9,0,0,0,0,0,1,0,ìy,ãxì˙,yes
2021/5/9,1032,1121,146594,3,1918,23,13769589,6340,137304,1918,12199,1032,13963056,766,2,87299194260,2321,2248,73,1204,2155,1692,291,55,2889,732,7871,0.079,71,59.7,0,7.8,4.3,56,998.6,4.8,-9.691666667,0,0,0,0,0,0,1,ì˙,ãxì˙,yes
2021/5/10,573,1032,147167,2,1920,20.2,13756358,6604,138070,1920,6285,573,13963056,930,3,90846988232,2346,2268,78,1219,2253,1359,641,133,8301,2688,8819.6,0.075,74,61.7,0,9.4,3.4,43,1006.7,6.8,183.1833333,1,0,0,0,0,0,0,åé,ïΩì˙,yes
2021/5/11,925,573,148092,3,1923,17.5,13749500,6244,139000,1923,8527,925,13963056,906,8,85851878000,2393,2312,81,1160,2194,1422,718,89,9692,2075,9817,0.071,61,61.6,0,0.6,2.3,58,1012.5,9.8,-2.266666667,0,1,0,0,0,0,0,âŒ,ïΩì˙,yes
2021/5/12,969,925,149061,8,1931,17.9,13740048,6255,139906,1931,14197,969,13963056,890,7,85944000240,2399,2313,86,1182,2230,1413,623,81,8793,1970,10710.4,0.068,53,61,0,3,3.1,56,1018.1,10,6.033333333,0,0,1,0,0,0,0,êÖ,ïΩì˙,yes
2021/5/13,1010,969,150071,7,1938,16.1,13724882,6327,140796,1938,13936,1010,13963056,683,2,86837328414,2358,2274,84,1263,2268,1448,529,82,8038,1729,10649.6,0.067,45,59.6,12,0,1.8,94,1013.8,10,-1.908333333,0,0,0,1,0,0,0,ñÿ,ïΩì˙,yes
2021/5/14,854,1010,150925,2,1940,20.8,13709936,6652,141479,1940,12625,854,13963056,831,11,91198494272,2410,2326,84,1335,2350,1411,543,86,8189,1763,10028.4,0.066,42,57.9,0,10.9,2.4,77,1010.2,10,2.733333333,0,0,0,0,1,0,0,ã‡,ïΩì˙,yes
2021/5/15,772,854,151697,11,1951,21.2,13696457,6664,142310,1951,17414,772,13963056,743,0,91273189448,2410,2325,85,1380,2306,1340,417,68,6661,1155,9861.6,0.063,56,57.4,0,7.1,3.7,72,1015,9,-29.3,0,0,0,0,0,1,0,ìy,ãxì˙,yes
2021/5/16,542,772,152239,0,1951,20,13678271,6693,143053,1951,27150,542,13963056,857,7,91548667803,2431,2347,84,1385,2402,1017,223,35,2545,622,9784.1,0.062,59,55.7,1,1.2,3.5,82,1011.3,9.5,-10.25,0,0,0,0,0,0,1,ì˙,ãxì˙,yes
2021/5/17,419,542,152658,7,1958,23,13650579,6371,143910,1958,17105,419,13963056,966,11,86967838809,2430,2345,85,1328,2336,696,442,102,7507,2544,9617.3,0.06,70,55.1,0.5,0,6.1,88,1000.8,9.3,133.8583333,1,0,0,0,0,0,0,åé,ïΩì˙,yes
2021/5/18,732,419,153390,11,1969,20.5,13633055,5813,144876,1969,22536,732,13963056,943,15,79248948715,2383,2302,81,1230,2025,907,560,71,9138,1990,9500.9,0.058,63,55.4,1,0,2.6,90,1006,9.8,-1.433333333,0,1,0,0,0,0,0,âŒ,ïΩì˙,yes
2021/5/19,766,732,154156,15,1984,17.2,13609787,5587,145819,1984,30733,766,13963056,730,13,76037879969,2361,2288,73,1176,1903,913,529,78,8138,1647,9347.3,0.058,49,54.9,9.5,0,1.5,98,1008.9,10,0.516666667,0,0,1,0,0,0,0,êÖ,ïΩì˙,yes
2021/5/20,843,766,154999,13,1997,19.1,13578288,5610,146549,1997,31445,843,13963056,857,13,76174195680,2351,2282,69,1171,1904,1027,434,54,7213,1727,9211.6,0.056,44,54.7,2,0.3,1.6,93,1011.5,10,2.791666667,0,0,0,1,0,0,0,ñÿ,ïΩì˙,yes
2021/5/21,649,843,155648,13,2010,21.7,13546000,5583,147406,2010,25496,649,13963056,631,5,75627318000,2321,2256,65,1138,1874,899,453,75,8020,1777,9175,0.055,45,55.1,5,0,4.9,92,1001.9,10,0.158333333,0,0,0,0,1,0,0,ã‡,ïΩì˙,yes
2021/5/22,602,649,156250,5,2015,20,13519855,5596,148037,2015,34810,602,13963056,874,2,75657108580,2273,2211,62,1135,1965,825,330,59,5655,1041,9001.3,0.055,60,55.7,2,0.1,3.3,83,1000.6,10,-29.04166667,0,0,0,0,0,1,0,ìy,ãxì˙,yes
2021/5/23,535,602,156785,2,2017,19.6,13484443,5322,148911,2017,49108,535,13963056,678,0,71764205646,2273,2212,61,1123,1672,789,178,29,2702,622,9016.4,0.054,65,56.6,5.5,9.8,3,77,1004.2,5.8,-7.041666667,0,0,0,0,0,0,1,ì˙,ãxì˙,yes
2021/5/24,340,535,157125,0,2017,22.1,13434800,5179,149589,2017,39292,340,13963056,685,9,69578829200,2277,2209,68,1099,1629,514,358,97,6596,2266,8833.9,0.053,40,52.3,0,5,2.9,65,1003.5,8.8,126.0333333,1,0,0,0,0,0,0,åé,ïΩì˙,yes
2021/5/25,542,340,157667,9,2026,22.4,13395168,4825,150274,2026,45674,542,13963056,605,5,64631685600,2197,2126,71,1074,1420,676,476,65,8407,1933,8708.4,0.053,56,51.3,0,10.7,3.6,66,998.8,7.5,-1.091666667,0,1,0,0,0,0,0,âŒ,ïΩì˙,yes
2021/5/26,743,542,158410,5,2031,21.1,13348952,4757,150879,2031,55852,743,13963056,604,11,63500964664,2182,2112,70,1052,1395,871,469,62,7431,1801,8618.6,0.052,41,50.1,0,10.4,2.8,61,1005.5,10,2.216666667,0,0,1,0,0,0,0,êÖ,ïΩì˙,yes
2021/5/27,684,743,159094,11,2042,16.9,13292357,4885,151483,2042,52459,684,13963056,748,6,64933163945,2171,2102,69,1081,1509,808,408,61,6703,1601,8525,0.052,40,49.6,35.5,0,2.1,94,1002.5,10,-2.241666667,0,0,0,1,0,0,0,ñÿ,ïΩì˙,yes
2021/5/28,614,684,159708,6,2048,20.5,13239214,4815,152231,2048,48354,614,13963056,581,6,63746815410,2126,2056,70,1065,1490,748,413,55,7174,1633,8375,0.052,37,48.4,0,4.2,2.9,75,1000.8,10,4.991666667,0,0,0,0,1,0,0,ã‡,ïΩì˙,yes
2021/5/29,539,614,160247,6,2054,22.8,13190246,4842,152812,2054,55336,539,13963056,618,0,63867171132,2120,2042,78,1088,1413,760,289,45,5460,949,8326.1,0.052,49,46.9,0,4.7,3.4,67,998,8,-28.88333333,0,0,0,0,0,1,0,ìy,ãxì˙,yes
2021/5/30,448,539,160695,0,2054,21.2,13134371,4763,153430,2054,58980,448,13963056,644,1,62559009073,2078,2001,77,1100,1318,715,154,28,1895,562,8198.7,0.052,37,42.9,0.5,4.7,2.8,71,1004,8.5,-8.316666667,0,0,0,0,0,0,1,ì˙,ãxì˙,yes
2021/5/31,260,448,160955,1,2055,20.6,13074943,4566,154074,2055,48507,260,13963056,516,7,59700189738,2044,1969,75,1088,1347,347,322,94,6162,2111,8109,0.052,61,45.9,7.5,8.1,3.1,68,1009.8,8.3,119.65,1,0,0,0,0,0,0,åé,ïΩì˙,yes
2021/6/1,471,260,161426,7,2062,20.1,13026176,4303,154590,2062,59658,471,13957977,562,13,56051635328,2015,1945,70,1012,1200,547,364,67,7771,1942,8003.7,0.051,41,43.7,0.5,9.5,3.1,74,1014.1,5,1,0,1,0,0,0,0,0,âŒ,ïΩì˙,yes
2021/6/2,487,471,161913,13,2075,22,12966047,4199,155152,2075,63871,487,13957977,512,16,54444431353,1932,1859,73,988,1176,590,312,52,6811,1704,7877.4,0.048,36,43,0,3,3,70,1015.6,10,0.516666667,0,0,1,0,0,0,0,êÖ,ïΩì˙,yes
2021/6/3,508,487,162421,16,2091,22.1,12901689,4158,155664,2091,56265,508,13957977,601,4,53645222862,1928,1861,67,942,1191,605,332,60,6827,1729,7902.4,0.047,36,42.4,3,7.8,3.2,73,1012.8,8,1.266666667,0,0,0,1,0,0,0,ñÿ,ïΩì˙,yes
2021/6/4,472,508,162893,4,2095,21,12844916,4061,156265,2095,56795,472,13957977,521,8,52163203876,1860,1798,62,910,1193,570,333,49,7410,1566,7914.3,0.045,39,42.7,23,0,5.2,97,999,10,-2.5,0,0,0,0,1,0,0,ã‡,ïΩì˙,yes
2021/6/5,436,472,163329,8,2103,22.1,12787649,4004,156786,2103,59238,436,13957977,500,5,51201746596,1820,1758,62,903,1162,555,221,40,5351,1007,7896.6,0.044,56,43.7,0,3.4,2.9,77,1001.1,10,-24.375,0,0,0,0,0,1,0,ìy,ãxì˙,yes
2021/6/6,351,436,163680,5,2108,21.7,12727975,3935,157286,2108,57925,351,13957977,581,3,50084581625,1782,1722,60,901,1065,538,116,20,1830,630,7890.4,0.043,50,45.6,0.5,0.3,1.8,83,1006.1,10,-9.191666667,0,0,0,0,0,0,1,ì˙,ãxì˙,yes
2021/6/7,235,351,163915,3,2111,23.4,12669699,3702,157867,2111,50528,235,13957977,525,10,46903225698,1734,1673,61,857,999,347,256,48,6418,2181,7921,0.041,47,43.6,0,3.9,2,71,1010.8,9.5,115.85,1,0,0,0,0,0,0,åé,ïΩì˙,yes
2021/6/8,369,235,164284,10,2121,24.8,12618936,3402,158392,2121,55916,369,13957977,465,7,42929620272,1699,1639,60,805,805,462,332,49,7282,1914,7840,0.04,63,46.7,0,9,2.2,64,1010.4,6.8,-0.033333333,0,1,0,0,0,0,0,âŒ,ïΩì˙,yes
2021/6/9,440,369,164724,7,2128,24.5,12562651,3299,158857,2128,56432,440,13957977,479,6,41444185649,1626,1569,57,767,835,511,269,43,6290,1775,7768.3,0.04,44,47.9,0,13.1,2.8,55,1013.2,1.5,2.391666667,0,0,1,0,0,0,0,êÖ,ïΩì˙,yes
2021/6/10,439,440,165163,6,2134,24.1,12505779,3254,159336,2134,51002,439,13957977,492,8,40693804866,1563,1508,55,751,855,524,278,48,6180,1661,7656.7,0.039,38,48.1,0,13.2,2.7,64,1016.5,0.8,1.216666667,0,0,0,1,0,0,0,ñÿ,ïΩì˙,yes
2021/6/11,435,439,165598,8,2142,23.7,12454338,3193,159828,2142,54297,435,13957977,416,8,39766701234,1522,1471,51,748,839,519,286,65,6718,1659,7566.7,0.039,29,46.7,0,9.6,3.4,68,1016.9,9.5,-0.208333333,0,0,0,0,1,0,0,ã‡,ïΩì˙,yes
2021/6/12,467,435,166065,8,2150,23.3,12399606,3204,160244,2150,52300,467,13957977,351,6,39728337624,1484,1438,46,771,836,580,211,39,4875,1016,7498.4,0.039,39,44.3,0,4.8,3.7,73,1014,8.5,-25.725,0,0,0,0,0,1,0,ìy,ãxì˙,yes
2021/6/13,304,467,166369,6,2156,24.3,12346839,3314,160595,2156,47220,304,13957977,476,3,40917424446,1483,1436,47,812,823,500,104,21,1922,611,7507.3,0.039,50,44.3,0,3.2,2.7,68,1008.5,10,-8.258333333,0,0,0,0,0,0,1,ì˙,ãxì˙,yes
2021/6/14,209,304,166578,3,2159,21,12299315,3139,161071,2159,45894,209,13957977,386,12,38607549785,1436,1390,46,826,791,295,248,58,6229,2233,7488,0.039,40,43.3,3.5,0,2.2,92,1004.9,10,103.5083333,1,0,0,0,0,0,0,åé,ïΩì˙,yes
2021/6/15,337,209,166915,12,2171,23.4,12253212,2950,161457,2171,50528,337,13957977,374,12,36146975400,1377,1332,45,804,691,415,368,45,7469,1923,7520.6,0.04,34,39.1,1,7.2,2.5,80,1003.7,7,0.283333333,0,1,0,0,0,0,0,âŒ,ïΩì˙,yes
2021/6/16,501,337,167416,12,2183,22.2,12202347,2901,161831,2183,49355,501,13957977,384,7,35399008647,1346,1301,45,778,681,597,314,53,6351,1720,7529.3,0.041,43,39,30.5,0,2.3,87,1004.5,10,1.383333333,0,0,1,0,0,0,0,êÖ,ïΩì˙,yes
2021/6/17,452,501,167868,7,2190,21.8,12152491,3011,162215,2190,49453,452,13957977,456,2,36591150401,1333,1293,40,799,785,546,279,46,5989,1634,7498,0.041,31,38,3.5,4.8,2.7,77,1003.4,8.3,1.741666667,0,0,0,1,0,0,0,ñÿ,ïΩì˙,yes
2021/6/18,453,452,168321,2,2192,22.8,12102586,3005,162671,2192,51464,453,13957977,386,4,36368270930,1303,1261,42,814,788,553,289,45,6395,1577,7437.7,0.041,40,39.6,0,7.9,3,69,1002.2,10,0.725,0,0,0,0,1,0,0,ã‡,ïΩì˙,yes
2021/6/19,388,453,168709,4,2196,20.3,12050669,3068,163057,2196,50234,388,13957977,402,1,36971452492,1286,1243,43,848,792,530,228,46,4607,919,7389,0.041,40,39.7,12,0,2.9,95,999.8,10,-27.09166667,0,0,0,0,0,1,0,ìy,ãxì˙,yes
2021/6/20,376,388,169085,1,2197,22.8,12000047,3053,163459,2197,45447,376,13957977,395,1,36636143491,1270,1225,45,866,740,553,115,21,1781,621,7371.9,0.042,39,38.1,14.5,1,2.4,85,996.4,10,-3.341666667,0,0,0,0,0,0,1,ì˙,ãxì˙,yes
2021/6/21,236,376,169321,1,2198,22.9,11954224,3033,163854,2198,47583,236,13957977,377,5,36257161392,1282,1235,47,853,793,341,288,97,5929,2212,7337.3,0.043,53,40,0,5.3,2.6,74,1002.4,7.3,114.5666667,1,0,0,0,0,0,0,åé,ïΩì˙,no
2021/6/22,435,236,169756,5,2203,23.1,11906405,2887,164231,2203,48393,435,13957977,341,10,34373791235,1285,1240,45,831,695,511,448,68,7446,1820,7334,0.046,35,40.1,0,3.2,2.9,76,1005.8,8.5,-0.683333333,0,1,0,0,0,0,0,âŒ,ïΩì˙,no
2021/6/23,619,435,170375,10,2213,22,11857577,2971,164572,2213,47359,619,13957977,379,3,35228861267,1301,1257,44,881,712,696,351,74,6770,1770,7409.3,0.046,35,39,1.5,0.1,2.2,82,1007.8,10,0.75,0,0,1,0,0,0,0,êÖ,ïΩì˙,no
2021/6/24,570,619,170945,3,2216,22.8,11809599,3208,164951,2216,47555,570,13957977,368,2,37885193592,1360,1317,43,921,822,675,351,62,6457,1620,7486.7,0.047,33,39.3,0,3.3,2.8,78,1009.8,8.8,1.291666667,0,0,0,1,0,0,0,ñÿ,ïΩì˙,no
2021/6/25,562,570,171507,2,2218,23.3,11761474,3408,165319,2218,47596,562,13957977,346,4,40083103392,1385,1347,38,995,917,673,448,61,7328,1614,7650.3,0.05,49,40.6,19,3.9,2.7,79,1010.6,8.8,4.25,0,0,0,0,1,0,0,ã‡,ïΩì˙,no
2021/6/26,534,562,172041,4,2222,24.2,11713316,3620,165665,2222,48449,534,13957977,404,1,42402203920,1427,1390,37,1065,967,695,267,34,4651,1050,7679.1,0.05,47,41.6,0,4,2,74,1010.6,10,-24.73333333,0,0,0,0,0,1,0,ìy,ãxì˙,no
2021/6/27,386,534,172427,1,2223,23.7,11664333,3749,166069,2223,46075,386,13957977,380,4,43729584417,1449,1412,37,1133,988,565,147,31,1720,620,7676.3,0.051,62,44.9,0,0.8,2.1,78,1007,10,-12.15,0,0,0,0,0,0,1,ì˙,ãxì˙,no
